0.739447	0.739447	0.0247464	-0.974012	-0.428782	0.0822458	0.752825	0.603419	0.263914	-0.37272	-0.00319066	-0.00319066	
0.739447	0.739447	0.0247464	-0.974012	-0.428782	0.0822458	0.752825	0.603419	0.263914	-0.37272	-0.00319066	-0.00319066	
0.0247464	0.0247464	0.580011	0.272681	0.147043	-0.402655	0.0197987	0.191732	0.182951	-0.17001	-0.237645	-0.237645	
-0.974012	-0.974012	0.272681	0.440058	-0.281652	-0.789389	-0.680763	0.0036382	0.6279	-0.628496	-0.228873	-0.228873	
-0.428782	-0.428782	0.147043	-0.281652	-0.380741	-0.20281	0.133239	0.0729021	0.244666	-0.770728	0.479835	0.479835	
0.0822458	0.0822458	-0.402655	-0.789389	-0.20281	0.0489375	0.602284	0.417681	1.2066	-0.119243	0.644627	0.644627	
0.752825	0.752825	0.0197987	-0.680763	0.133239	0.602284	0.879555	0.553448	-0.238672	0.60767	0.554641	0.554641	
0.603419	0.603419	0.191732	0.0036382	0.0729021	0.417681	0.553448	0.129027	-0.120018	0.5669	-0.272743	-0.272743	
0.263914	0.263914	0.182951	0.6279	0.244666	1.2066	-0.238672	-0.120018	0.760201	-0.0245052	0.914395	0.914395	
-0.37272	-0.37272	-0.17001	-0.628496	-0.770728	-0.119243	0.60767	0.5669	-0.0245052	0.20797	0.0731115	0.0731115	
-0.00319066	-0.00319066	-0.237645	-0.228873	0.479835	0.644627	0.554641	-0.272743	0.914395	0.0731115	1.32011	1.32011	
-0.00319066	-0.00319066	-0.237645	-0.228873	0.479835	0.644627	0.554641	-0.272743	0.914395	0.0731115	1.32011	1.32011	
