0.718402	0.718402	0.409447	0.804171	-0.414029	0.0502944	0.440925	0.189876	0.768214	-0.307548	-0.41899	-0.41899	
0.718402	0.718402	0.409447	0.804171	-0.414029	0.0502944	0.440925	0.189876	0.768214	-0.307548	-0.41899	-0.41899	
0.409447	0.409447	0.21581	0.45769	-0.0469682	0.00584064	0.17119	0.132301	0.631368	-0.154025	-0.13539	-0.13539	
0.804171	0.804171	0.45769	1.12067	-0.604954	0.152548	0.313883	0.498236	1.24783	-0.0869958	-0.530839	-0.530839	
-0.414029	-0.414029	-0.0469682	-0.604954	-0.173215	0.268666	-0.534723	0.303193	0.266121	-0.229412	0.307607	0.307607	
0.0502944	0.0502944	0.00584064	0.152548	0.268666	-1.09026	-0.173408	0.432333	1.04693	0.62462	-1.04672	-1.04672	
0.440925	0.440925	0.17119	0.313883	-0.534723	-0.173408	0.493405	0.140829	0.226679	-0.431229	-0.663846	-0.663846	
0.189876	0.189876	0.132301	0.498236	0.303193	0.432333	0.140829	-0.489115	-0.291408	-0.10038	0.707965	0.707965	
0.768214	0.768214	0.631368	1.24783	0.266121	1.04693	0.226679	-0.291408	0.14983	-0.138897	0.92497	0.92497	
-0.307548	-0.307548	-0.154025	-0.0869958	-0.229412	0.62462	-0.431229	-0.10038	-0.138897	-0.311419	0.756355	0.756355	
-0.41899	-0.41899	-0.13539	-0.530839	0.307607	-1.04672	-0.663846	0.707965	0.92497	0.756355	-1.25422	-1.25422	
-0.41899	-0.41899	-0.13539	-0.530839	0.307607	-1.04672	-0.663846	0.707965	0.92497	0.756355	-1.25422	-1.25422	
