0.0866239	0.0866239	0.0679826	0.199105	0.465916	-0.398796	0.52041	-0.481341	-0.509859	0.345881	0.0695344	0.0695344	
0.0866239	0.0866239	0.0679826	0.199105	0.465916	-0.398796	0.52041	-0.481341	-0.509859	0.345881	0.0695344	0.0695344	
0.0679826	0.0679826	-0.246124	-0.0262251	0.781196	-0.29426	0.614233	-0.727419	-0.903045	0.265601	0.368874	0.368874	
0.199105	0.199105	-0.0262251	1.08164	-0.259249	-0.000244399	0.399512	-0.462432	0.0168301	0.27663	0.130535	0.130535	
0.465916	0.465916	0.781196	-0.259249	0.468223	0.967136	0.499964	-0.0321283	-1.02369	-0.43732	0.940972	0.940972	
-0.398796	-0.398796	-0.29426	-0.000244399	0.967136	-0.101853	-0.109965	-0.566296	-0.331189	0.746843	0.701323	0.701323	
0.52041	0.52041	0.614233	0.399512	0.499964	-0.109965	0.398169	0.462867	0.503579	0.527963	-0.0874752	-0.0874752	
-0.481341	-0.481341	-0.727419	-0.462432	-0.0321283	-0.566296	0.462867	-0.218774	-0.176369	0.401482	0.141869	0.141869	
-0.509859	-0.509859	-0.903045	0.0168301	-1.02369	-0.331189	0.503579	-0.176369	0.3266	0.163155	0.0243359	0.0243359	
0.345881	0.345881	0.265601	0.27663	-0.43732	0.746843	0.527963	0.401482	0.163155	-0.25606	0.524967	0.524967	
0.0695344	0.0695344	0.368874	0.130535	0.940972	0.701323	-0.0874752	0.141869	0.0243359	0.524967	1.17932	1.17932	
0.0695344	0.0695344	0.368874	0.130535	0.940972	0.701323	-0.0874752	0.141869	0.0243359	0.524967	1.17932	1.17932	
