-1.20639	-1.20639	-0.434779	0.193218	0.749312	-0.322066	-0.555839	-0.872723	-0.596885	-0.140054	0.344826	0.344826	
-1.20639	-1.20639	-0.434779	0.193218	0.749312	-0.322066	-0.555839	-0.872723	-0.596885	-0.140054	0.344826	0.344826	
-0.434779	-0.434779	0.306278	0.714757	0.657914	-0.372214	-0.123511	0.0407345	0.446529	0.150399	0.0979356	0.0979356	
0.193218	0.193218	0.714757	0.495807	0.389421	-0.260325	0.344595	0.708974	0.535272	0.102212	0.114258	0.114258	
0.749312	0.749312	0.657914	0.389421	0.16027	0.243574	0.619047	0.149695	0.266748	-0.599405	0.223283	0.223283	
-0.322066	-0.322066	-0.372214	-0.260325	0.243574	0.321584	-0.455199	-0.370849	0.231762	-0.619255	0.681401	0.681401	
-0.555839	-0.555839	-0.123511	0.344595	0.619047	-0.455199	0.0947392	-0.646677	-0.106456	0.344787	0.232272	0.232272	
-0.872723	-0.872723	0.0407345	0.708974	0.149695	-0.370849	-0.646677	0.384469	0.722575	0.58794	-0.197712	-0.197712	
-0.596885	-0.596885	0.446529	0.535272	0.266748	0.231762	-0.106456	0.722575	-0.196716	1.1051	0.924977	0.924977	
-0.140054	-0.140054	0.150399	0.102212	-0.599405	-0.619255	0.344787	0.58794	1.1051	-0.0812685	-0.337271	-0.337271	
0.344826	0.344826	0.0979356	0.114258	0.223283	0.681401	0.232272	-0.197712	0.924977	-0.337271	1.21717	1.21717	
0.344826	0.344826	0.0979356	0.114258	0.223283	0.681401	0.232272	-0.197712	0.924977	-0.337271	1.21717	1.21717	
