1.33282	1.33282	0.452115	-0.320143	-0.75086	0.423359	0.520824	0.181421	0.284615	-0.604177	-0.379663	-0.379663	
1.33282	1.33282	0.452115	-0.320143	-0.75086	0.423359	0.520824	0.181421	0.284615	-0.604177	-0.379663	-0.379663	
0.452115	0.452115	-0.500816	-0.765613	-0.551075	0.702309	0.134326	-0.51949	-0.132217	-0.591598	0.0952113	0.0952113	
-0.320143	-0.320143	-0.765613	-0.530682	0.0705367	0.672755	0.130931	-0.746266	-0.483177	0.347295	0.582674	0.582674	
-0.75086	-0.75086	-0.551075	0.0705367	-0.226265	0.181281	-0.203898	0.042829	0.626757	0.643498	0.0971219	0.0971219	
0.423359	0.423359	0.702309	0.672755	0.181281	0.852079	0.358383	0.320062	-0.125727	0.333894	0.604274	0.604274	
0.520824	0.520824	0.134326	0.130931	-0.203898	0.358383	0.308028	0.111024	0.828635	-0.323999	0.158376	0.158376	
0.181421	0.181421	-0.51949	-0.746266	0.042829	0.320062	0.111024	-0.0872214	-0.14838	0.00166758	0.606132	0.606132	
0.284615	0.284615	-0.132217	-0.483177	0.626757	-0.125727	0.828635	-0.14838	-1.22365	1.042	0.0459388	0.0459388	
-0.604177	-0.604177	-0.591598	0.347295	0.643498	0.333894	-0.323999	0.00166758	1.042	1.07373	0.770532	0.770532	
-0.379663	-0.379663	0.0952113	0.582674	0.0971219	0.604274	0.158376	0.606132	0.0459388	0.770532	0.873517	0.873517	
-0.379663	-0.379663	0.0952113	0.582674	0.0971219	0.604274	0.158376	0.606132	0.0459388	0.770532	0.873517	0.873517	
