0.907034	0.907034	0.499134	0.31056	-0.07182	0.634131	0.0574189	-0.011705	0.30054	-0.832267	0.299584	0.299584	
0.907034	0.907034	0.499134	0.31056	-0.07182	0.634131	0.0574189	-0.011705	0.30054	-0.832267	0.299584	0.299584	
0.499134	0.499134	0.102824	0.0886043	-0.378753	0.531535	0.347712	0.212287	0.611968	-0.336929	0.71528	0.71528	
0.31056	0.31056	0.0886043	-0.230948	-0.609344	0.314731	0.0246705	1.02332	1.2968	-0.185042	0.362896	0.362896	
-0.07182	-0.07182	-0.378753	-0.609344	-0.932447	-0.103945	0.643742	0.539555	0.277853	-0.14524	0.261912	0.261912	
0.634131	0.634131	0.531535	0.314731	-0.103945	0.943741	0.0982272	0.191235	-0.187496	-0.555303	0.628201	0.628201	
0.0574189	0.0574189	0.347712	0.0246705	0.643742	0.0982272	-0.189142	-0.032353	-0.62999	0.0216987	-0.0213543	-0.0213543	
-0.011705	-0.011705	0.212287	1.02332	0.539555	0.191235	-0.032353	-0.788888	0.209604	-0.150184	0.311637	0.311637	
0.30054	0.30054	0.611968	1.2968	0.277853	-0.187496	-0.62999	0.209604	1.62152	-0.453684	-1.15571	-1.15571	
-0.832267	-0.832267	-0.336929	-0.185042	-0.14524	-0.555303	0.0216987	-0.150184	-0.453684	0.238469	-0.21255	-0.21255	
0.299584	0.299584	0.71528	0.362896	0.261912	0.628201	-0.0213543	0.311637	-1.15571	-0.21255	0.166041	0.166041	
0.299584	0.299584	0.71528	0.362896	0.261912	0.628201	-0.0213543	0.311637	-1.15571	-0.21255	0.166041	0.166041	
