0.464071	0.464071	-0.892516	0.861154	-0.432393	-0.571764	0.382602	0.114177	1.00888	0.509193	-0.926836	-0.926836	
0.464071	0.464071	-0.892516	0.861154	-0.432393	-0.571764	0.382602	0.114177	1.00888	0.509193	-0.926836	-0.926836	
-0.892516	-0.892516	-0.383186	0.641642	-0.931186	-0.612649	-0.562674	0.22156	1.3422	0.456552	-0.859784	-0.859784	
0.861154	0.861154	0.641642	-0.576351	-0.141223	-0.352277	0.846176	1.11427	0.417026	-0.0963355	-0.415608	-0.415608	
-0.432393	-0.432393	-0.931186	-0.141223	0.150261	-0.084188	0.134793	-0.460116	-0.0562661	0.367722	0.0514807	0.0514807	
-0.571764	-0.571764	-0.612649	-0.352277	-0.084188	-0.683788	-0.0371237	0.129944	0.507549	0.558049	0.0104157	0.0104157	
0.382602	0.382602	-0.562674	0.846176	0.134793	-0.0371237	0.436484	-0.118018	0.61817	0.658809	-0.14292	-0.14292	
0.114177	0.114177	0.22156	1.11427	-0.460116	0.129944	-0.118018	0.420653	1.24973	0.431066	-0.375036	-0.375036	
1.00888	1.00888	1.3422	0.417026	-0.0562661	0.507549	0.61817	1.24973	0.674687	-0.151826	-0.0821752	-0.0821752	
0.509193	0.509193	0.456552	-0.0963355	0.367722	0.558049	0.658809	0.431066	-0.151826	0.0206385	0.581138	0.581138	
-0.926836	-0.926836	-0.859784	-0.415608	0.0514807	0.0104157	-0.14292	-0.375036	-0.0821752	0.581138	0.974301	0.974301	
-0.926836	-0.926836	-0.859784	-0.415608	0.0514807	0.0104157	-0.14292	-0.375036	-0.0821752	0.581138	0.974301	0.974301	
