1.09823	1.09823	-0.722036	-0.203536	-1.24234	-0.786348	0.8458	0.937764	0.375467	0.0848336	0.0137912	0.0137912	
1.09823	1.09823	-0.722036	-0.203536	-1.24234	-0.786348	0.8458	0.937764	0.375467	0.0848336	0.0137912	0.0137912	
-0.722036	-0.722036	1.9305	0.660965	1.56737	-0.159137	-0.258615	0.420805	0.359859	0.12112	0.0265414	0.0265414	
-0.203536	-0.203536	0.660965	-0.497377	0.1117	-0.144685	-0.126815	0.320313	0.322212	0.129487	0.0339172	0.0339172	
-1.24234	-1.24234	1.56737	0.1117	1.30745	-0.326834	-0.667339	0.24374	0.344696	0.128732	0.0297674	0.0297674	
-0.786348	-0.786348	-0.159137	-0.144685	-0.326834	-1.4053	-0.13501	0.563772	0.315102	0.0828271	0.014927	0.014927	
0.8458	0.8458	-0.258615	-0.126815	-0.667339	-0.13501	0.651675	0.483468	0.158355	0.0309378	0.00444851	0.00444851	
0.937764	0.937764	0.420805	0.320313	0.24374	0.563772	0.483468	0.195527	0.0462133	0.00718891	0.00085555	0.00085555	
0.375467	0.375467	0.359859	0.322212	0.344696	0.315102	0.158355	0.0462133	0.00865512	0.00112181	0.000113703	0.000113703	
0.0848336	0.0848336	0.12112	0.129487	0.128732	0.0828271	0.0309378	0.00718891	0.00112181	0.000124786	1.09983e-05	1.09983e-05	
0.0137912	0.0137912	0.0265414	0.0339172	0.0297674	0.014927	0.00444851	0.00085555	0.000113703	1.09983e-05	8.50655e-07	8.50655e-07	
0.0137912	0.0137912	0.0265414	0.0339172	0.0297674	0.014927	0.00444851	0.00085555	0.000113703	1.09983e-05	8.50655e-07	8.50655e-07	
