-0.140655	-0.140655	0.0258263	0.528637	0.694357	-0.120512	-0.607409	-0.526932	-1.00606	0.383533	-0.467286	-0.467286	
-0.140655	-0.140655	0.0258263	0.528637	0.694357	-0.120512	-0.607409	-0.526932	-1.00606	0.383533	-0.467286	-0.467286	
0.0258263	0.0258263	-0.36105	-0.489094	-0.048065	-0.06558	0.27492	0.256554	-0.72778	0.617574	-0.107785	-0.107785	
0.528637	0.528637	-0.489094	-0.82509	-0.18961	0.450115	0.645936	0.599999	-0.120214	0.438724	0.177787	0.177787	
0.694357	0.694357	-0.048065	-0.18961	1.04363	0.767655	0.611972	-0.0355534	-0.781785	0.888019	0.767997	0.767997	
-0.120512	-0.120512	-0.06558	0.450115	0.767655	-0.390896	-0.125375	-0.205886	-0.12385	0.752381	-0.551806	-0.551806	
-0.607409	-0.607409	0.27492	0.645936	0.611972	-0.125375	-0.497538	0.0710241	-0.625597	0.638606	0.141678	0.141678	
-0.526932	-0.526932	0.256554	0.599999	-0.0355534	-0.205886	0.0710241	0.133839	0.316814	0.11224	0.431919	0.431919	
-1.00606	-1.00606	-0.72778	-0.120214	-0.781785	-0.12385	-0.625597	0.316814	1.83467	-0.692472	0.635983	0.635983	
0.383533	0.383533	0.617574	0.438724	0.888019	0.752381	0.638606	0.11224	-0.692472	0.468513	1.40968	1.40968	
-0.467286	-0.467286	-0.107785	0.177787	0.767997	-0.551806	0.141678	0.431919	0.635983	1.40968	0.0125578	0.0125578	
-0.467286	-0.467286	-0.107785	0.177787	0.767997	-0.551806	0.141678	0.431919	0.635983	1.40968	0.0125578	0.0125578	
