-1.15575	-1.15575	-1.14155	-1.1167	-1.07248	-1.00347	-0.921392	-0.845512	-0.795075	-0.764116	-0.733425	-0.704398	-0.692632	-0.69855	-0.718545	-0.752394	-0.783736	-0.803862	-0.796476	-0.741462	-0.658975	-0.575493	-0.476419	-0.366893	-0.255158	-0.14253	-0.0314834	0.079674	0.171953	0.211652	0.175096	0.0692007	-0.0782303	-0.235859	-0.383971	-0.497648	-0.562615	-0.578694	-0.559411	-0.514963	-0.460366	-0.406207	-0.345023	-0.286385	-0.23028	-0.171576	-0.112271	-0.049478	0.0209445	0.106203	
-1.27302	-1.27302	-1.25565	-1.22521	-1.16513	-1.06921	-0.946549	-0.821643	-0.720939	-0.638992	-0.568805	-0.523039	-0.500875	-0.504595	-0.52994	-0.577812	-0.636971	-0.690381	-0.714069	-0.690982	-0.628852	-0.558679	-0.47024	-0.359046	-0.231921	-0.0919903	0.0513458	0.183153	0.279045	0.318502	0.284382	0.185432	0.0434182	-0.123779	-0.291556	-0.427855	-0.514785	-0.554885	-0.5517	-0.521081	-0.470777	-0.398656	-0.311939	-0.231432	-0.157318	-0.0815512	-0.00659689	0.0744912	0.155617	0.23602	
-1.3319	-1.3319	-1.31329	-1.2721	-1.18455	-1.05411	-0.894356	-0.71918	-0.561883	-0.433823	-0.336191	-0.276788	-0.252564	-0.259431	-0.294327	-0.357593	-0.447959	-0.538692	-0.599787	-0.603972	-0.567781	-0.510222	-0.424681	-0.307561	-0.167514	-0.00255106	0.163545	0.308018	0.407449	0.447959	0.420223	0.334951	0.200726	0.0311604	-0.148994	-0.303702	-0.417622	-0.485715	-0.512713	-0.496317	-0.451645	-0.371968	-0.270885	-0.163671	-0.0587426	0.0365145	0.127403	0.221663	0.306887	0.377848	
-1.32696	-1.32696	-1.29657	-1.23555	-1.1217	-0.95752	-0.761238	-0.545644	-0.346715	-0.185318	-0.0730383	-0.00913201	0.0115458	-0.00267703	-0.0445801	-0.1218	-0.236537	-0.359336	-0.456832	-0.500093	-0.489668	-0.440936	-0.348731	-0.227698	-0.0768522	0.107894	0.294961	0.448148	0.549352	0.588393	0.566823	0.500336	0.382815	0.219763	0.0358703	-0.143107	-0.287544	-0.388041	-0.445118	-0.453886	-0.414787	-0.3367	-0.223176	-0.0924956	0.0394041	0.155005	0.261251	0.361023	0.44777	0.512057	
-1.25212	-1.25212	-1.20225	-1.11732	-0.978758	-0.788806	-0.570378	-0.334804	-0.117963	0.0581547	0.177151	0.236051	0.246597	0.231543	0.186878	0.0997209	-0.0308417	-0.176721	-0.310255	-0.384145	-0.392897	-0.346072	-0.250492	-0.122499	0.0380616	0.235187	0.434816	0.60091	0.70094	0.730654	0.716661	0.671835	0.577752	0.426837	0.238848	0.042657	-0.132131	-0.265081	-0.349953	-0.38156	-0.361186	-0.288965	-0.168857	-0.0177082	0.130552	0.261568	0.376032	0.476574	0.563809	0.621392	
-1.07161	-1.07161	-1.01832	-0.921616	-0.769839	-0.573054	-0.355902	-0.117003	0.100967	0.273629	0.385131	0.436757	0.437158	0.419069	0.369138	0.27138	0.126816	-0.0333182	-0.184084	-0.273322	-0.282712	-0.228001	-0.128111	0.00421343	0.166779	0.362964	0.570716	0.740402	0.833228	0.867923	0.869937	0.84115	0.767314	0.630954	0.438106	0.231288	0.0416083	-0.113727	-0.22606	-0.289818	-0.296219	-0.234496	-0.109344	0.0498137	0.206937	0.344874	0.460959	0.558371	0.644312	0.690922	
-0.802579	-0.802579	-0.7599	-0.667388	-0.524448	-0.344926	-0.142135	0.0772773	0.27899	0.437167	0.535435	0.576559	0.57114	0.5406	0.478986	0.372365	0.218909	0.0541481	-0.0909609	-0.179249	-0.182502	-0.112374	-0.000362267	0.137213	0.300444	0.484744	0.680917	0.841616	0.931044	0.969584	0.987832	0.98073	0.924291	0.798227	0.613132	0.409783	0.214113	0.0429328	-0.0987731	-0.20068	-0.235053	-0.186445	-0.0658574	0.0896799	0.250285	0.390299	0.503282	0.600114	0.680607	0.718072	
-0.499364	-0.499364	-0.462924	-0.386206	-0.271694	-0.117702	0.0551214	0.233091	0.40068	0.534723	0.611088	0.641077	0.629556	0.588079	0.513154	0.400532	0.254513	0.0978224	-0.0355736	-0.108153	-0.10007	-0.0189384	0.109114	0.251366	0.411167	0.591821	0.768543	0.909243	0.994081	1.03664	1.06678	1.08029	1.04242	0.936921	0.768531	0.562341	0.355391	0.169934	0.00526681	-0.124521	-0.181582	-0.151695	-0.0450854	0.104006	0.257903	0.392325	0.501545	0.592651	0.661483	0.692949	
-0.189894	-0.189894	-0.165506	-0.109182	-0.0256887	0.0899835	0.224074	0.353718	0.473291	0.571301	0.625515	0.636602	0.616373	0.567817	0.48343	0.373719	0.244857	0.104566	-0.0062241	-0.0562293	-0.0401046	0.0455435	0.177137	0.315674	0.46816	0.64243	0.808991	0.941953	1.02912	1.08052	1.11917	1.14674	1.1289	1.04199	0.884945	0.680553	0.465106	0.268508	0.0888562	-0.0524761	-0.125849	-0.119423	-0.0328666	0.0997521	0.235273	0.356287	0.455213	0.534052	0.590935	0.614966	
0.103007	0.103007	0.105932	0.135024	0.187972	0.261528	0.351328	0.433828	0.506197	0.559664	0.587773	0.583474	0.555885	0.502136	0.422847	0.321208	0.2069	0.0897786	0.0046408	-0.0272663	0.0014446	0.0855764	0.201022	0.323652	0.461595	0.626579	0.789387	0.923645	1.02172	1.08841	1.13876	1.17677	1.17322	1.10101	0.957464	0.761557	0.550697	0.351531	0.167112	0.0161776	-0.076915	-0.091328	-0.026068	0.0827435	0.197356	0.300531	0.382663	0.449061	0.494639	0.502211	
