-0.215233	-0.215233	-0.117155	0.436353	-0.0884113	0.236343	
0.359976	0.359976	0.612022	0.712742	0.767044	0.855432	
-0.333632	-0.333632	-0.051075	0.14165	0.588256	0.348045	
0.159569	0.159569	0.420971	0.895276	0.655076	0.48894	
-0.086051	-0.086051	0.264929	0.183741	0.244967	-1.17801	
-0.086051	-0.086051	0.264929	0.183741	0.244967	-1.17801	
