0.916843	0.317852	0.153361	0.640651	0.0528076	0.0528076	
0.916843	0.317852	0.153361	0.640651	0.0528076	0.0528076	
0.539045	0.462329	0.283783	0.345248	-0.32521	-0.32521	
0.822512	-0.234474	-0.465375	0.175882	0.159049	0.159049	
0.146864	-0.17748	-0.0697462	-0.254174	0.267612	0.267612	
0.315696	-0.500093	-0.193552	0.246024	0.556752	0.556752	
