-0.0463632	-0.0532467	-0.0510266	-0.0514746	-0.0516558	-0.0507432	-0.0575296	-0.059759	-0.0566858	-0.0565558	-0.0654855	-0.0675075	-0.0612184	-0.0679338	-0.0771198	-0.076809	-0.0744156	-0.0773354	-0.0911462	-0.10105	-0.0943047	-0.0908942	-0.104555	-0.126474	-0.147044	-0.152423	-0.137667	-0.128187	-0.151036	-0.208955	-0.297869	-0.409934	-0.516115	-0.580427	-0.587634	-0.53639	-0.42015	-0.236622	-0.00649567	0.234876	0.461483	0.662184	0.825437	0.929811	0.955083	0.901481	0.797262	0.688671	0.62084	0.62084	
-0.0532467	-0.0521601	-0.0446318	-0.0528903	-0.0540899	-0.0550009	-0.0590541	-0.0572366	-0.0575685	-0.0615335	-0.0672844	-0.0645411	-0.0635056	-0.07408	-0.0781806	-0.0752109	-0.0754979	-0.0830379	-0.0971921	-0.100609	-0.0919154	-0.0949862	-0.113982	-0.136192	-0.151949	-0.149154	-0.132794	-0.133636	-0.171244	-0.242014	-0.34051	-0.453489	-0.547204	-0.590477	-0.575264	-0.501018	-0.361116	-0.159032	0.0782219	0.315923	0.533167	0.72087	0.865089	0.942873	0.937535	0.856167	0.732351	0.613214	0.541389	0.541389	
-0.0510266	-0.0446318	-0.051823	-0.0607427	-0.0544662	-0.0552282	-0.0578617	-0.0588803	-0.0596399	-0.0631069	-0.0688431	-0.0652712	-0.0669726	-0.0767325	-0.0778223	-0.0760234	-0.0788891	-0.0890775	-0.101066	-0.0984674	-0.0915453	-0.10232	-0.124724	-0.144813	-0.153736	-0.14384	-0.130687	-0.145684	-0.198604	-0.281335	-0.386902	-0.495759	-0.571993	-0.591738	-0.552986	-0.454581	-0.291172	-0.0733292	0.167035	0.398046	0.604024	0.7765	0.898637	0.94729	0.911003	0.804164	0.664602	0.538638	0.465027	0.465027	
-0.0514746	-0.0528903	-0.0607427	-0.0555264	-0.0491218	-0.0565543	-0.061826	-0.0603515	-0.0607691	-0.0684659	-0.0689173	-0.0626699	-0.0714937	-0.0811668	-0.0780588	-0.076549	-0.0828333	-0.0957791	-0.103128	-0.0955041	-0.0941706	-0.112704	-0.135753	-0.151101	-0.152059	-0.138134	-0.13381	-0.165727	-0.233406	-0.326407	-0.43526	-0.53407	-0.588216	-0.582706	-0.519504	-0.396093	-0.210368	0.0193603	0.258529	0.48006	0.672841	0.827442	0.924218	0.941626	0.875	0.74594	0.595069	0.46618	0.392985	0.392985	
-0.0516558	-0.0540899	-0.0544662	-0.0491218	-0.0551256	-0.0665921	-0.0627283	-0.0583502	-0.0647111	-0.0694335	-0.0649804	-0.0675016	-0.0800227	-0.0809472	-0.0755015	-0.0792427	-0.0901749	-0.101915	-0.101577	-0.0931834	-0.10145	-0.125428	-0.145366	-0.153875	-0.147537	-0.134659	-0.144655	-0.194634	-0.275442	-0.376051	-0.483016	-0.565413	-0.593749	-0.562002	-0.473577	-0.324896	-0.119341	0.117459	0.351141	0.560707	0.738188	0.871799	0.939908	0.924685	0.829451	0.682337	0.524984	0.397051	0.326342	0.326342	
-0.0507432	-0.0550009	-0.0552282	-0.0565543	-0.0665921	-0.0642048	-0.0546201	-0.0609975	-0.0698459	-0.069959	-0.0676516	-0.0736077	-0.0812082	-0.0784165	-0.0774016	-0.0858603	-0.0975682	-0.103961	-0.0978031	-0.0952281	-0.11362	-0.138093	-0.151783	-0.152881	-0.142063	-0.136666	-0.165283	-0.232578	-0.323896	-0.428251	-0.526866	-0.586707	-0.586747	-0.528364	-0.414103	-0.240853	-0.0194005	0.219013	0.443241	0.638628	0.798357	0.907439	0.943848	0.895664	0.774781	0.614558	0.4557	0.332362	0.265963	0.265963	
-0.0575296	-0.0590541	-0.0578617	-0.061826	-0.0627283	-0.0546201	-0.0594836	-0.072007	-0.0731463	-0.0680237	-0.0674647	-0.0782002	-0.0840926	-0.078348	-0.0808663	-0.093223	-0.102973	-0.102461	-0.0956895	-0.10343	-0.128268	-0.148187	-0.154253	-0.148973	-0.138632	-0.147564	-0.196928	-0.278919	-0.377196	-0.480026	-0.562971	-0.595095	-0.565719	-0.480641	-0.340285	-0.144547	0.0874602	0.321831	0.533193	0.712303	0.851319	0.932076	0.934426	0.854299	0.711965	0.544136	0.388618	0.273065	0.212452	0.212452	
-0.059759	-0.0572366	-0.0588803	-0.0603515	-0.0583502	-0.0609975	-0.072007	-0.0740116	-0.0666639	-0.0652409	-0.0759613	-0.0872908	-0.0814631	-0.0762484	-0.088837	-0.10185	-0.104275	-0.0991588	-0.0986208	-0.117033	-0.142307	-0.154189	-0.15284	-0.144144	-0.141277	-0.170332	-0.239609	-0.332121	-0.432849	-0.527449	-0.587318	-0.588236	-0.529515	-0.417814	-0.251858	-0.0374526	0.19866	0.423647	0.619374	0.77996	0.894717	0.943426	0.91049	0.801004	0.642529	0.472849	0.325097	0.219889	0.166115	0.166115	
-0.0566858	-0.0575685	-0.0596399	-0.0607691	-0.0647111	-0.0698459	-0.0731463	-0.0666639	-0.0651374	-0.0760779	-0.0863391	-0.0835201	-0.0756122	-0.0845131	-0.100492	-0.104626	-0.101578	-0.0989	-0.108266	-0.133311	-0.152922	-0.155287	-0.148612	-0.142091	-0.154556	-0.206585	-0.291883	-0.389754	-0.48734	-0.565857	-0.596202	-0.564475	-0.477245	-0.339127	-0.14939	0.077997	0.311232	0.522277	0.700109	0.839468	0.925934	0.939438	0.871566	0.736948	0.568495	0.402609	0.266357	0.173303	0.126964	0.126964	
-0.0565558	-0.0615335	-0.0631069	-0.0684659	-0.0694335	-0.069959	-0.0680237	-0.0652409	-0.0760779	-0.0850954	-0.083574	-0.0787377	-0.0819251	-0.0965748	-0.104993	-0.1032	-0.100711	-0.104103	-0.123392	-0.148839	-0.157687	-0.151769	-0.144697	-0.148041	-0.182149	-0.255827	-0.351005	-0.448519	-0.536092	-0.590306	-0.586705	-0.522846	-0.4082	-0.244341	-0.0345603	0.198506	0.422105	0.615698	0.773541	0.888285	0.942269	0.918588	0.81806	0.664064	0.492254	0.335315	0.213394	0.133486	0.0947273	0.0947273	
