0.0641293	-0.229307	0.921106	0.368045	0.446172	0.446172	
0.0641293	-0.229307	0.921106	0.368045	0.446172	0.446172	
-0.0318739	-0.54076	0.537029	-0.0691418	0.420604	0.420604	
-0.238579	-0.274974	0.50135	-0.0937498	-0.0280104	-0.0280104	
0.265854	-0.716599	-0.0519124	-0.307597	0.553551	0.553551	
-0.642946	-0.0575013	0.177772	0.0925673	0.877193	0.877193	
